chr	start	end	strand	transcript_id	gene_name	TSS
chr1	53297095	53310245	+	NM_145517	Ormdl1	53297095
chr1	53313624	53326342	+	NM_001285839	Osgepl1	53313624
chr1	53313624	53326342	+	NR_104360	Osgepl1	53313624
chr1	53313624	53326342	+	NR_104361	Osgepl1	53313624
chr1	53313624	53326342	+	NR_151661	Osgepl1	53313624
chr1	53344617	53352752	-	NM_133728	Asnsd1	53352752
chr1	53344617	53352752	-	NM_001290984	Asnsd1	53352752
chr1	53348329	53352752	-	NM_001353501	Asdurf	53352752
chr1	53397002	53706784	-	NM_001252070	Dnah7a	53706784
chr1	53755512	53785215	-	NM_133810	Stk17b	53785215
chr1	53806874	54195034	-	NM_001001883	Hecw2	54195034
chr1	53849424	53849495	+	NR_106149	Mir7681	53849424
chr1	53930815	54195034	-	NM_172655	Hecw2	54195034
chr1	54250683	54368727	+	NM_030025	Ccdc150	54250683
chr1	54395877	54439026	-	NM_001033194	Gtf3c3	54439026
chr1	54473000	54557684	-	NM_001163314	Pgap1	54557684
chr1	54645340	54926387	-	NM_001081433	Ankrd44	54926387
chr1	54985170	55027478	-	NM_031179	Sf3b1	55027478
chr1	55052770	55072702	+	NM_026424	Coq10b	55052770
chr1	55052770	55072702	+	NM_001039710	Coq10b	55052770
chr1	55077833	55088243	-	NM_001356512	Hspd1	55088243
chr1	55077834	55087932	-	NM_010477	Hspd1	55087932
chr1	55088148	55091317	+	NM_008303	Hspe1	55088148
chr1	55131245	55154899	+	NM_025283	Mob4	55131245
chr1	55131245	55154899	+	NM_001310585	Mob4	55131245
chr1	55170160	55226782	-	NM_028713	Rftn2	55226782
chr1	55170160	55226782	-	NM_001356288	Rftn2	55226782
chr1	55170160	55226782	-	NM_001356287	Rftn2	55226782
chr1	55237177	55240058	+	NM_175439	Mars2	55237177
chr1	55248711	55363753	-	NM_001368767	Boll	55363753
chr1	55268856	55363753	-	NM_001367887	Boll	55363753
chr1	55299735	55362728	-	NM_001368768	Boll	55362728
chr1	55299735	55363753	-	NM_029267	Boll	55363753
chr1	55299735	55362728	-	NM_001113367	Boll	55362728
chr1	55405946	55754285	+	NM_001114663	Plcl1	55405946
chr1	55931241	55972098	+	NR_045837	9130227L01Rik	55931241
chr1	56018978	56020203	+	NR_126076	1700003I22Rik	56018978
chr1	56018978	56020203	+	NR_126075	1700003I22Rik	56018978
chr1	56636051	56637451	-	NM_027661	Hsfy2	56637451
chr1	56793981	56978650	-	NM_001358581	Satb2	56978650
chr1	56793981	56971334	-	NM_139146	Satb2	56971334
chr1	56793981	56980248	-	NM_001358580	Satb2	56980248
chr1	56971469	56975196	+	NR_024326	9130024F11Rik	56971469
chr1	56971469	56975196	+	NR_024325	9130024F11Rik	56971469
chr1	57200645	57214996	-	NR_037990	BC055402	57214996
chr1	57359222	57377544	-	NR_037999	4930558J18Rik	57377544
chr1	57377620	57385422	+	NM_028546	1700066M21Rik	57377620
chr1	57388244	57406674	-	NM_001302964	Tyw5	57406674
chr1	57388244	57406674	-	NM_001302962	Tyw5	57406674
chr1	57388244	57406674	-	NM_001037742	Tyw5	57406674
chr1	57388244	57406674	-	NM_001302963	Tyw5	57406674
chr1	57406266	57417952	+	NM_001081181	Maip1	57406266
chr1	57774861	57948397	+	NM_144882	Spats2l	57774861
chr1	57774861	57948397	+	NM_001368787	Spats2l	57774861
chr1	57845571	57948397	+	NM_001164566	Spats2l	57845571
chr1	57955101	57969524	-	NR_027630	Kctd18	57969524
chr1	57955101	57970084	-	NM_001159865	Kctd18	57970084
chr1	57955101	57970084	-	NM_001159864	Kctd18	57970084
chr1	57985340	58025897	+	NM_001177867	Sgo2a	57985340
chr1	57995974	58026277	+	NM_199007	Sgo2a	57995974
chr1	58029969	58106410	+	NM_009676	Aox1	58029969
chr1	58113136	58200452	+	NM_023617	Aox3	58113136
chr1	58210397	58268596	+	NM_023631	Aox4	58210397
chr1	58278326	58379264	+	NM_001008419	Aox2	58278326
chr1	58392898	58407354	+	NM_025824	Bzw1	58392898
chr1	58411988	58424088	-	NR_027853	Clk1	58424088
chr1	58411988	58424088	-	NR_027854	Clk1	58424088
chr1	58411988	58424088	-	NM_001042634	Clk1	58424088
chr1	58430993	58445486	-	NM_001285826	Ppil3	58445486
chr1	58430993	58445486	-	NM_001285827	Ppil3	58445486
chr1	58430993	58445486	-	NM_027351	Ppil3	58445486
chr1	58433787	58445486	-	NM_027374	Ppil3	58445486
chr1	58445151	58462276	+	NM_022988	Nif3l1	58445151
chr1	58462771	58501426	-	NM_001025378	Orc2	58501426
chr1	58462771	58505109	-	NM_001271526	Orc2	58505109
chr1	58462771	58505109	-	NM_008765	Orc2	58505109
chr1	58522806	58586154	-	NM_001310599	Fam126b	58586154
chr1	58522806	58586333	-	NM_001310598	Fam126b	58586333
chr1	58522806	58586333	-	NM_172513	Fam126b	58586333
chr1	58586397	58595964	+	NM_025597	Ndufb3	58586397
chr1	58652641	58655831	+	NR_045007	Gm20257	58652641
chr1	58658121	58692445	-	NM_001347056	Flacc1	58692445
chr1	58658121	58695989	-	NM_175370	Flacc1	58695989
chr1	58711491	58758882	+	NM_001289704	Cflar	58711491
chr1	58711491	58758882	+	NM_001293804	Cflar	58711491
chr1	58711491	58713889	+	NR_149258	Cflar	58711491
chr1	58711491	58713889	+	NR_149257	Cflar	58711491
chr1	58711491	58714302	+	NR_149256	Cflar	58711491
chr1	58713286	58758882	+	NM_001355056	Cflar	58713286
chr1	58713286	58733227	+	NM_009805	Cflar	58713286
chr1	58713286	58733227	+	NR_149255	Cflar	58713286
chr1	58713286	58758882	+	NM_207653	Cflar	58713286
chr1	58730552	58758882	+	NM_001293805	Cflar	58730552
chr1	58795374	58847503	+	NM_009812	Casp8	58795374
chr1	58802502	58847503	+	NM_001277926	Casp8	58802502
chr1	58802502	58847503	+	NM_001080126	Casp8	58802502
chr1	58900450	58973482	-	NM_172406	Trak2	58973482
chr1	58973522	58995121	+	NM_172656	Stradb	58973522
chr1	58973522	58995121	+	NR_151686	Stradb	58973522
chr1	58997116	59094893	-	NM_026600	C2cd6	59094893
chr1	59050506	59094900	-	NM_175200	C2cd6	59094900
chr1	59100584	59120096	-	NM_001033449	Tmem237	59120096
chr1	59100584	59120408	-	NM_001361413	Tmem237	59120408
chr1	59100584	59119806	-	NM_001037812	Tmem237	59119806
chr1	59120935	59161636	-	NM_145143	Mpp4	59161636
chr1	59120935	59163389	-	NM_001164682	Mpp4	59163389
chr1	59162756	59237231	-	NM_028717	Als2	59237231
chr1	59162756	59237093	-	NM_001159948	Als2	59237093
chr1	59191623	59237231	-	NM_146109	Als2	59237231
chr1	59256906	59352496	+	NM_001033373	Cdk15	59256906
chr1	59256906	59352496	+	NM_001356389	Cdk15	59256906
chr1	59482147	59486955	+	NM_008057	Fzd7	59482147
chr1	59516264	59634509	+	NM_001013771	Gm973	59516264
chr1	59524294	59636416	+	NM_001357842	Gm973	59524294
chr1	59639434	59670834	-	NM_009460	Sumo1	59670834
chr1	59685006	59711510	+	NM_018868	Nop58	59685006
chr1	59691958	59692010	+	NR_028554	Snord70	59691958
chr1	59704808	59704870	+	NR_028521	Snord11	59704808
chr1	59764279	59878081	+	NM_007561	Bmpr2	59764279
chr1	59913006	59985348	+	NM_001037725	Fam117b	59913006
chr1	59989068	60043122	-	NM_001316694	Ica1l	60043122
chr1	59989068	60043122	-	NM_027407	Ica1l	60043122
chr1	59989068	60043122	-	NM_001357296	Ica1l	60043122
chr1	60020791	60043122	-	NM_001316695	Ica1l	60043122
chr1	60076868	60098500	-	NM_001199060	Wdr12	60098500
chr1	60076868	60098134	-	NM_001199061	Wdr12	60098134
chr1	60076868	60097907	-	NM_021312	Wdr12	60097907
chr1	60098247	60153953	+	NM_001285463	Carf	60098247
chr1	60098247	60153953	+	NM_139150	Carf	60098247
chr1	60108083	60153953	+	NR_104344	Carf	60108083
chr1	60108083	60153953	+	NM_001285473	Carf	60108083
chr1	60180599	60334705	+	NM_173444	Nbeal1	60180599
chr1	60343300	60388060	+	NM_030013	Cyp20a1	60343300
chr1	60343300	60388060	+	NM_001313721	Cyp20a1	60343300
chr1	60409619	60481163	+	NM_001198571	Abi2	60409619
chr1	60409619	60481163	+	NM_001198570	Abi2	60409619
chr1	60409619	60481163	+	NM_198127	Abi2	60409619
chr1	60483185	60566765	-	NM_001045513	Raph1	60566765
chr1	60746388	60773359	+	NM_007642	Cd28	60746388
chr1	60909025	60915832	+	NM_009843	Ctla4	60909025
chr1	60909025	60915832	+	NM_001281976	Ctla4	60909025
chr1	60977914	61000321	+	NM_017480	Icos	60977914
chr1	61378432	61395904	+	NR_040483	9530026F06Rik	61378432
chr1	61638824	62642284	+	NM_001081050	Pard3b	61638824
chr1	62131109	62136109	-	NR_151537	Pard3bos2	62136109
chr1	62703317	62818692	+	NM_001077404	Nrp2	62703317
chr1	62703317	62818692	+	NM_001077403	Nrp2	62703317
chr1	62703317	62797091	+	NM_001077406	Nrp2	62703317
chr1	62703317	62818692	+	NM_001077405	Nrp2	62703317
chr1	62703317	62818692	+	NM_010939	Nrp2	62703317
chr1	62703317	62797091	+	NM_001077407	Nrp2	62703317
chr1	62790918	62794732	-	NR_040601	4930487H11Rik	62794732
chr1	63047801	63114267	-	NM_001114609	Ino80d	63114267
chr1	63047801	63114267	-	NM_001081436	Ino80d	63114267
chr1	63114471	63158295	+	NR_045915	Ino80dos	63114471
chr1	63114740	63158295	+	NR_045914	Ino80dos	63114740
chr1	63143592	63176822	-	NM_145518	Ndufs1	63176822
chr1	63143592	63176822	-	NM_001160039	Ndufs1	63176822
chr1	63143592	63176822	-	NM_001160040	Ndufs1	63176822
chr1	63143592	63176822	-	NM_001160038	Ndufs1	63176822
chr1	63176831	63180486	+	NM_018796	Eef1b2	63176831
chr1	63179023	63179135	+	NR_028558	Snora41	63179023
chr1	63182571	63214281	-	NM_146250	Gpr1	63214281
chr1	63182571	63210716	-	NM_001357045	Gpr1	63210716
chr1	63200358	63314575	+	NM_001285936	Zdbf2	63200358
chr1	63200358	63314575	+	NM_001285937	Zdbf2	63200358
chr1	63273269	63314575	+	NM_001267872	Zdbf2	63273269
chr1	63273269	63314575	+	NM_028673	Zdbf2	63273269
chr1	63445891	63596101	+	NM_011780	Adam23	63445891
chr1	63615968	63620821	+	NM_001370842	Gm39653	63615968
chr1	63622851	63686927	-	NM_001081658	Dytn	63686927
chr1	63698827	63730318	-	NM_029696	Mdh1b	63730318
chr1	63730625	63753385	+	NM_172422	Fastkd2	63730625
chr1	63754909	63769267	-	NM_001256158	4933402D24Rik	63769267
chr1	63964727	63968999	+	NR_027824	Gm13749	63964727
chr1	64035671	64121389	-	NM_033563	Klf7	64121389
chr1	64042438	64042501	-	NR_105864	Mir6899	64042501
chr1	64532804	64604548	+	NM_001037726	Creb1	64532804
chr1	64532804	64604548	+	NM_009952	Creb1	64532804
chr1	64532804	64604548	+	NM_133828	Creb1	64532804
chr1	64606473	64617764	-	NM_001368284	Mettl21a	64617764
chr1	64606473	64617764	-	NM_001368283	Mettl21a	64617764
chr1	64606473	64617764	-	NM_025964	Mettl21a	64617764
chr1	64679869	64690659	-	NR_038009	2810408I11Rik	64690659
chr1	64691345	64725642	+	NM_001097644	Ccnyl1	64691345
chr1	64730558	64737750	-	NM_022721	Fzd5	64737750
chr1	64730558	64737750	-	NM_001042659	Fzd5	64737750
chr1	64789121	64956824	-	NM_001039493	Plekhm3	64956824
chr1	65013078	65032759	-	NM_027582	Akr1cl	65032759
chr1	65013078	65032759	-	NM_001310617	Akr1cl	65032759
chr1	65048557	65051163	-	NM_007777	Cryge	65051163
chr1	65061838	65063440	-	NM_007776	Crygd	65063440
chr1	65071525	65073532	-	NM_007775	Crygc	65073532
chr1	65071525	65073532	-	NM_001082573	Crygc	65073532
chr1	65080222	65082290	-	NM_144761	Crygb	65082290
chr1	65100389	65103363	-	NM_007774	Cryga	65103363
chr1	65105285	65123214	-	NM_001285882	D630023F18Rik	65123214
chr1	65107313	65123214	-	NM_001285881	D630023F18Rik	65123214
chr1	65107313	65123214	-	NM_175293	D630023F18Rik	65123214
chr1	65158616	65179142	-	NM_010497	Idh1	65179142
chr1	65158616	65186479	-	NM_001111320	Idh1	65186479
chr1	65186685	65278696	+	NM_011086	Pikfyve	65186685
chr1	65186685	65278696	+	NM_001310624	Pikfyve	65186685
chr1	65311257	65389244	+	NM_139270	Pth2r	65311257
chr1	65926522	65928311	+	NM_027010	Crygf	65926522
chr1	65926522	65928311	+	NM_001360779	Crygf	65926522
chr1	66175329	66442583	+	NM_008632	Map2	66175329
chr1	66175329	66442583	+	NM_001039934	Map2	66175329
chr1	66321724	66442583	+	NM_001310634	Map2	66321724
chr1	66467934	66699150	+	NM_175510	Unc80	66467934
chr1	66467934	66699150	+	NM_001368825	Unc80	66467934
chr1	66467934	66699150	+	NM_001368824	Unc80	66467934
chr1	66700831	66719805	+	NM_001310644	Rpe	66700831
chr1	66700831	66719805	+	NM_001310643	Rpe	66700831
chr1	66700831	66719805	+	NM_001310642	Rpe	66700831
chr1	66700831	66719805	+	NM_025683	Rpe	66700831
chr1	66719243	66817595	-	NM_001122738	Kansl1l	66817595
chr1	66719243	66817595	-	NM_177645	Kansl1l	66817595
chr1	66719248	66817595	-	NM_001368830	Kansl1l	66817595
chr1	66719248	66808794	-	NM_001357157	Kansl1l	66808794
chr1	66719248	66817595	-	NM_001357156	Kansl1l	66817595
chr1	66830839	66863309	-	NM_007381	Acadl	66863309
chr1	66924296	66945056	-	NM_021285	Myl1	66945056
chr1	66924296	66935366	-	NM_001113387	Myl1	66935366
chr1	67000517	67038872	-	NM_001190985	Lancl1	67038872
chr1	67000517	67038834	-	NM_001190984	Lancl1	67038834
chr1	67000517	67038872	-	NM_021295	Lancl1	67038872
chr1	67123027	67231267	+	NM_001080809	Cps1	67123027
chr1	68032187	69108059	-	NM_010154	Erbb4	69108059
chr1	69531210	69685960	-	NM_011770	Ikzf2	69685960
chr1	69826970	69926250	+	NM_001271533	Spag16	69826970
chr1	69826970	70725132	+	NM_029160	Spag16	69826970
chr1	69951615	70725132	+	NM_025728	Spag16	69951615
chr1	70725715	70885381	+	NM_001310658	Vwc2l	70725715
chr1	70725715	70885397	+	NM_177164	Vwc2l	70725715
chr1	71027535	71102972	-	NM_007525	Bard1	71102972
chr1	71243090	71414910	-	NM_175210	Abca12	71414910
chr1	71557156	71579403	+	NM_026195	Atic	71557156
chr1	71585473	71653234	-	NM_001276409	Fn1	71653234
chr1	71585473	71653234	-	NM_001276413	Fn1	71653234
chr1	71585473	71653234	-	NM_001276410	Fn1	71653234
chr1	71585473	71653234	-	NM_001276408	Fn1	71653234
chr1	71585473	71653234	-	NM_001276411	Fn1	71653234
chr1	71585473	71653234	-	NM_010233	Fn1	71653234
chr1	71585473	71653234	-	NM_001276412	Fn1	71653234
chr1	71653335	71662843	+	NR_040308	Apol7d	71653335
chr1	71888112	71891204	+	NR_027659	Gm8883	71888112
chr1	71888112	71891204	+	NR_027658	Gm8883	71888112
chr1	71958998	72005195	-	NR_040454	4933417E11Rik	72005195
chr1	72159233	72212314	-	NM_001357488	Mreg	72212314
chr1	72159233	72212307	-	NM_001005423	Mreg	72212307
chr1	72243993	72274869	+	NR_155355	D230017M19Rik	72243993
chr1	72259173	72284321	-	NM_001356516	Pecr	72284321
chr1	72259173	72284321	-	NM_023523	Pecr	72284321
chr1	72284373	72302995	+	NM_175564	Tmem169	72284373
chr1	72307421	72394953	+	NM_009533	Xrcc5	72307421
chr1	72307421	72394953	+	NM_001357520	Xrcc5	72307421
chr1	72307421	72394953	+	NM_001357519	Xrcc5	72307421
chr1	72427112	72537159	-	NM_001045533	Marchf4	72537159
chr1	72583251	72636790	+	NM_018817	Smarcal1	72583251
chr1	72642980	72700579	-	NM_001347063	Ankar	72700579
chr1	72642980	72700564	-	NM_176980	Ankar	72700564
chr1	72711260	72713813	+	NM_009084	Rpl37a	72711260
chr1	72824480	72852471	+	NM_008342	Igfbp2	72824480
chr1	72825387	72852471	+	NM_001310659	Igfbp2	72825387
chr1	72858065	72874865	-	NM_010518	Igfbp5	72874865
chr1	73015075	73015899	-	NM_009407	Tnp1	73015899
chr1	73016036	73025508	+	NR_038001	1700027A15Rik	73016036
chr1	73024586	73025508	+	NR_038002	1700027A15Rik	73024586
chr1	73391385	73407569	-	NR_003202	Pinc	73407569
chr1	73398968	73430779	+	NR_040605	D530049I02Rik	73398968
chr1	73618381	73864466	-	NR_045311	6030407O03Rik	73864466
chr1	73855477	73855575	-	NR_105769	Mir6351	73855575
chr1	73910232	74124548	-	NM_001289895	Tns1	74124548
chr1	73910232	74124548	-	NM_027884	Tns1	74124548
chr1	74125541	74148230	+	NM_001170641	Rufy4	74125541
chr1	74125541	74148223	+	NM_001034060	Rufy4	74125541
chr1	74153994	74161246	+	NM_009909	Cxcr2	74153994
chr1	74191786	74194631	-	NM_178241	Cxcr1	74194631
chr1	74206554	74206620	-	NR_035449	Mir1928	74206620
chr1	74236517	74268209	+	NM_029711	Arpc2	74236517
chr1	74236517	74268209	+	NM_001357387	Arpc2	74236517
chr1	74278600	74279589	+	NM_174985	Gpbar1	74278600
chr1	74279840	74284738	-	NM_146110	Aamp	74284738
chr1	74279840	74284738	-	NM_001190444	Aamp	74284738
chr1	74285034	74353692	+	NM_001039509	Pnkd	74285034
chr1	74285034	74287453	+	NM_025580	Pnkd	74285034
chr1	74288247	74304336	-	NM_027154	Tmbim1	74304336
chr1	74332610	74353692	+	NM_019999	Pnkd	74332610
chr1	74362108	74369321	+	NM_001033345	Catip	74362108
chr1	74375203	74386051	+	NM_013612	Slc11a1	74375203
chr1	74391609	74397285	+	NM_153088	Ctdsp1	74391609
chr1	74394310	74394394	+	NR_029743	Mir26b	74394310
chr1	74409384	74435560	+	NM_009509	Vil1	74409384
chr1	74435510	74544286	-	NM_176972	Usp37	74544286
chr1	74435510	74505821	-	NM_001310662	Usp37	74505821
chr1	74506060	74530842	+	NM_021383	Cnot9	74506060
chr1	74542889	74565977	+	NM_001081456	Plcd4	74542889
chr1	74544360	74565977	+	NM_148937	Plcd4	74544360
chr1	74566426	74588028	-	NM_029888	Zfp142	74588028
chr1	74566426	74588028	-	NM_001310668	Zfp142	74588028
chr1	74588289	74592443	+	NM_025784	Bcs1l	74588289
chr1	74588289	74592443	+	NM_001305652	Bcs1l	74588289
chr1	74593748	74601397	-	NM_021313	Rnf25	74601397
chr1	74593748	74601397	-	NM_001305230	Rnf25	74601397
chr1	74601455	74636893	+	NM_175031	Stk36	74601455
chr1	74661702	74701832	+	NM_001014974	Ttll4	74661702
chr1	74713535	74737897	+	NM_024264	Cyp27a1	74713535
chr1	74738922	74748955	-	NM_153744	Prkag3	74748955
chr1	74771892	74785319	+	NM_009526	Wnt6	74771892
chr1	74792019	74804175	+	NM_009518	Wnt10a	74792019
chr1	74850895	74879953	+	NR_151618	Gm16582	74850895
chr1	74855029	74857732	+	NM_009872	Cdk5r2	74855029
chr1	74881509	74885408	-	NM_153111	Fev	74885408
chr1	74889934	74893143	-	NM_021541	Cryba2	74893143
chr1	74900658	74900721	-	NR_029876	Mir375	74900721
chr1	74902080	74935599	-	NM_001039495	Cfap65	74935599
chr1	74945315	74951672	-	NM_010544	Ihh	74951672
chr1	74947723	74951672	-	NM_001313683	Ihh	74951672
chr1	74967346	75046639	-	NM_029342	Nhej1	75046639
chr1	75125542	75133890	-	NM_194333	Slc23a3	75133890
chr1	75135762	75141691	-	NM_001356264	Cnppd1	75141691
chr1	75135762	75142711	-	NM_026977	Cnppd1	75142711
chr1	75142786	75147909	+	NM_001305231	Retreg2	75142786
chr1	75142786	75147909	+	NM_170755	Retreg2	75142786
chr1	75143158	75147909	+	NM_001305232	Retreg2	75143158
chr1	75168646	75171626	+	NM_001159906	Zfand2b	75168646
chr1	75168646	75171626	+	NM_001159905	Zfand2b	75168646
chr1	75168735	75171626	+	NM_026846	Zfand2b	75168735
chr1	75171641	75180392	-	NM_023732	Abcb6	75180392
chr1	75180861	75192010	-	NR_109938	Atg9a	75192010
chr1	75180861	75192010	-	NM_001288612	Atg9a	75192010
chr1	75180861	75192010	-	NM_001288613	Atg9a	75192010
chr1	75180861	75192010	-	NM_001003917	Atg9a	75192010
chr1	75192160	75199385	+	NM_026187	Ankzf1	75192160
chr1	75192160	75195538	+	NM_001267620	Ankzf1	75192160
chr1	75192160	75195538	+	NR_051999	Ankzf1	75192160
chr1	75192160	75199385	+	NR_051998	Ankzf1	75192160
chr1	75198235	75210778	-	NM_029010	Glb1l	75210778
chr1	75210829	75215606	+	NR_102731	Stk16	75210829
chr1	75210829	75215606	+	NM_001277992	Stk16	75210829
chr1	75210829	75215606	+	NM_011494	Stk16	75210829
chr1	75214972	75219294	-	NM_001313723	Tuba4a	75219294
chr1	75214972	75219294	-	NM_001313724	Tuba4a	75219294
chr1	75214972	75219294	-	NM_009447	Tuba4a	75219294
chr1	75220095	75223654	-	NM_001243091	A630095N17Rik	75223654
chr1	75220095	75232093	-	NM_001243090	A630095N17Rik	75232093
chr1	75236423	75245692	+	NM_001159884	Dnajb2	75236423
chr1	75236423	75245692	+	NM_020266	Dnajb2	75236423
chr1	75236423	75245692	+	NM_178055	Dnajb2	75236423
chr1	75236423	75245692	+	NM_001159883	Dnajb2	75236423
chr1	75236702	75245692	+	NM_001159885	Dnajb2	75236702
chr1	75247041	75263771	-	NM_001359281	Ptprn	75263771
chr1	75247041	75264208	-	NM_008985	Ptprn	75264208
chr1	75272197	75278415	-	NM_009049	Resp18	75278415
chr1	75272197	75278415	-	NR_138251	Resp18	75278415
chr1	75308565	75317637	-	NM_001110831	Dnpep	75317637
chr1	75308565	75317017	-	NM_016878	Dnpep	75317017
chr1	75360292	75368579	+	NM_010043	Des	75360292
chr1	75368210	75375015	-	NR_037976	Gm15179	75375015
chr1	75375297	75432306	+	NM_007463	Speg	75375297
chr1	75382114	75404565	+	NM_001085371	Speg	75382114
chr1	75385610	75432304	+	NM_001085370	Speg	75385610
chr1	75400085	75404565	+	NM_001173477	Speg	75400085
chr1	75435936	75443179	+	NM_001357170	Gmppa	75435936
chr1	75435936	75443179	+	NM_001357169	Gmppa	75435936
chr1	75435936	75443179	+	NM_133708	Gmppa	75435936
chr1	75435936	75443179	+	NM_001357171	Gmppa	75435936
chr1	75450510	75474340	+	NM_183022	Asic4	75450510
chr1	75474569	75479471	-	NM_001001566	Chpf	75479471
chr1	75474569	75479471	-	NM_001001565	Chpf	75479471
chr1	75479532	75485693	+	NM_177056	Tmem198	75479532
chr1	75485825	75506452	-	NM_178884	Obsl1	75506452
chr1	75496338	75506452	-	NM_001310679	Obsl1	75506452
chr1	75507077	75510366	+	NM_010564	Inha	75507077
chr1	75507609	75510366	+	NM_001329843	Inha	75507609
chr1	75521529	75537335	+	NM_027886	Stk11ip	75521529
chr1	75546266	75559431	+	NM_009208	Slc4a3	75546266
chr1	75546266	75559083	+	NM_001357149	Slc4a3	75546266
chr1	75546462	75559083	+	NM_001357150	Slc4a3	75546462
chr1	76489133	76502028	+	NR_038012	Gm17751	76489133
chr1	76489133	76502028	+	NR_038013	Gm17751	76489133
chr1	76509560	76509643	+	NR_105761	Mir6343	76509560
chr1	77367185	77515088	-	NM_007936	Epha4	77515088
chr1	77496653	77496768	-	NR_105770	Mir6352	77496768
chr1	78101267	78197136	-	NM_008781	Pax3	78197136
chr1	78101267	78197136	-	NM_001159520	Pax3	78197136
chr1	78310346	78420286	+	NM_001004173	Sgpp2	78310346
chr1	78417958	78488897	-	NM_001278075	Farsb	78488897
chr1	78424745	78488897	-	NR_102757	Farsb	78488897
chr1	78424745	78488897	-	NM_011811	Farsb	78488897
chr1	78424745	78488897	-	NR_102758	Farsb	78488897
chr1	78511060	78538173	+	NM_026713	Mogat1	78511060
chr1	78657825	78707743	+	NM_001136222	Acsl3	78657825
chr1	78657825	78707743	+	NM_028817	Acsl3	78657825
chr1	78657825	78707743	+	NM_001033606	Acsl3	78657825
chr1	78657825	78667601	+	NM_001001981	Utp14b	78657825
chr1	78658440	78667601	+	NM_001136226	Utp14b	78658440
chr1	78791623	79224511	-	NR_151519	Gm29536	79224511
chr1	78816911	78820032	+	NM_021342	Kcne4	78816911
chr1	79434368	79440026	-	NM_009129	Scg2	79440026
chr1	79434368	79440026	-	NM_001310680	Scg2	79440026
chr1	79606876	79671972	-	NM_183027	Ap1s3	79671972
chr1	79702262	79761769	-	NM_001111279	Wdfy1	79761769
chr1	79726403	79761769	-	NM_027057	Wdfy1	79761769
chr1	79776018	79781445	+	NM_001081210	Mrpl44	79776018
chr1	79794321	79858665	-	NM_009255	Serpine2	79858665
chr1	80198699	80213944	-	NM_173425	Fam124b	80213944
chr1	80264923	80340690	-	NM_001313728	Cul3	80340690
chr1	80264923	80340690	-	NM_016716	Cul3	80340690
